"";"x0.1";"x0.2";"x..1";"x..2";"function.value";"accuracy";"reached.accuracy";"calls.number";"derivative.step";"derivative.method";"onedim.method";"onedim.accuracy";"alpha.in.Sven";"criteria.of.stop";"restarts.presence"
"358";20;20;1,00006939549064;1,00028006700861;2,00057125657058e-06;0,1;0,000288536416133129;81913;0,001;"O(h^2)";"GR";1e-04;0,01;"grad";TRUE
"359";20;20;0,999201497645419;0,998480541325275;1,22909664659351e-06;0,1;0,00171649662815542;27670;0,001;"O(h^2)";"GR";1e-04;0,001;"grad";TRUE
"360";20;20;0,99675647402359;0,993413346289675;1,17331510551878e-05;0,1;0,00734196621208445;32463;0,001;"O(h^2)";"GR";1e-06;1;"grad";TRUE
"361";20;20;0,999128609009269;0,998313302254038;1,06540686125264e-06;0,1;0,00189849191332517;30716;0,001;"O(h^2)";"GR";1e-06;0,1;"grad";TRUE
"362";20;20;1,00015255786251;1,00023923210862;4,57645720497228e-07;0,1;0,000283735622027698;124169;0,001;"O(h^2)";"GR";1e-06;0,01;"grad";TRUE
"363";20;20;1,00067986544541;1,00130872864904;7,27076075800021e-07;0,1;0,00147478395051332;34893;0,001;"O(h^2)";"GR";1e-06;0,001;"grad";TRUE
"364";20;20;646629,353311183;-16145,0317588852;1,74832309468212e+25;0,1;646829,901633722;103;0,001;"O(h^2)";"DSK-P";0,01;1;"grad";TRUE
"365";20;20;NA;NA;NA;0,1;NA;10419;0,001;"O(h^2)";"DSK-P";0,01;0,1;"grad";TRUE
"366";20;20;0,99259490707095;0,985119151632;5,64103738591061e-05;0,1;0,0166215236798335;97330;0,001;"O(h^2)";"DSK-P";0,01;0,01;"grad";TRUE
"367";20;20;0,997756543341299;0,995528362256201;5,04358861056674e-06;0,1;0,00500286336923506;11647;0,001;"O(h^2)";"DSK-P";0,01;0,001;"grad";TRUE
"368";20;20;0,969745981803599;0,940164719798568;0,000921188639416887;0,1;0,0670489848827862;11929;0,001;"O(h^2)";"DSK-P";1e-04;1;"grad";TRUE
"369";20;20;1,00310000883476;1,00624462844258;9,73255980360419e-06;0,1;0,00697176011933244;17035;0,001;"O(h^2)";"DSK-P";1e-04;0,1;"grad";TRUE
"370";20;20;1,00031082464682;1,00055978361754;4,80544475398943e-07;0,1;0,000640288731383571;14647;0,001;"O(h^2)";"DSK-P";1e-04;0,01;"grad";TRUE
"371";20;20;0,990259995952147;0,980520425797542;9,57594528385505e-05;0,1;0,0217789230670683;16917;0,001;"O(h^2)";"DSK-P";1e-04;0,001;"grad";TRUE
"372";20;20;NA;NA;NA;0,1;NA;4794;0,001;"O(h^2)";"DSK-P";1e-06;1;"grad";TRUE
"373";20;20;NA;NA;NA;0,1;NA;22268;0,001;"O(h^2)";"DSK-P";1e-06;0,1;"grad";TRUE
"374";20;20;NA;NA;NA;0,1;NA;7136;0,001;"O(h^2)";"DSK-P";1e-06;0,01;"grad";TRUE
"375";20;20;NA;NA;NA;0,1;NA;7043;0,001;"O(h^2)";"DSK-P";1e-06;0,001;"grad";TRUE
"376";20;20;0,985458029013414;0,971096603984397;0,000211564543136344;0,1;0,0323554511853798;36097;0,001;"O(h^4)";"GR";0,01;1;"grad";TRUE
"377";20;20;314494,254417571;-7841,75808832904;9,78252420823931e+23;0,1;314591,029637825;111;0,001;"O(h^4)";"GR";0,01;0,1;"grad";TRUE
"378";20;20;42032,2918889462;-1030,29416852863;3,12128044865551e+20;0,1;42043,9420786852;124;0,001;"O(h^4)";"GR";0,01;0,01;"grad";TRUE
"379";20;20;6100,07599997955;-131,999999996896;138466292756918704;0,1;6100,52596531854;142;0,001;"O(h^4)";"GR";0,01;0,001;"grad";TRUE
"380";20;20;3040182,2048433;-75983,1050809724;8,54276495951454e+27;0,1;3041130,60267188;105;0,001;"O(h^4)";"GR";1e-04;1;"grad";TRUE
"381";20;20;0,9772195291813;0,954874547325913;0,000519646422694342;0,1;0,050549543319034;25221;0,001;"O(h^4)";"GR";1e-04;0,1;"grad";TRUE
"382";20;20;6538,03684814061;55121622,287217;15315786328680626;0,1;55121621,6748403;871;0,001;"O(h^4)";"GR";1e-04;0,01;"grad";TRUE
"383";20;20;2229,15205788053;-56,2251594246839;2469270144585543;0,1;2228,8867875934;310;0,001;"O(h^4)";"GR";1e-04;0,001;"grad";TRUE
"384";20;20;3040059,00985209;-75980,02524469;8,54138035581561e+27;0,1;3041007,36918921;115;0,001;"O(h^4)";"GR";1e-06;1;"grad";TRUE
"385";20;20;304024,919953443;-7580,02799835644;8,54351925256508e+23;0,1;304118,424120226;130;0,001;"O(h^4)";"GR";1e-06;0,1;"grad";TRUE
"386";20;20;30421,622048433;-740,031050809724;85650550838582476800;0,1;30429,646281741;147;0,001;"O(h^4)";"GR";1e-06;0,01;"grad";TRUE
"387";20;20;0,991437333159621;0,98277611802662;7,6273109101295e-05;0,1;0,0192348998867232;35306;0,001;"O(h^4)";"GR";1e-06;0,001;"grad";TRUE
"388";20;20;646629,352884948;-16145,0317589509;1,74832309007239e+25;0,1;646829,901207622;115;0,001;"O(h^4)";"DSK-P";0,01;1;"grad";TRUE
"389";20;20;1,00088415604719;1,00176923019222;7,81733775342125e-07;0,1;0,00197785423851841;14688;0,001;"O(h^4)";"DSK-P";0,01;0,1;"grad";TRUE
"390";20;20;-3211,98280779517;9981004,64968898;11278115860232,6;0,1;9981004,16683428;320;0,001;"O(h^4)";"DSK-P";0,01;0,01;"grad";TRUE
"391";20;20;0,999887398293012;0,999769509143633;1,5488273246258e-08;0,1;0,000256525202046959;13231;0,001;"O(h^4)";"DSK-P";0,01;0,001;"grad";TRUE
"392";20;20;-642,097143591238;4393,3964394104;16637861690912,2;0,1;4439,22520458699;8620;0,001;"O(h^4)";"DSK-P";1e-04;1;"grad";TRUE
"393";20;20;0,99955885352629;0,999055757749516;5,80796806991464e-07;0,1;0,00104221093779758;14066;0,001;"O(h^4)";"DSK-P";1e-04;0,1;"grad";TRUE
"394";20;20;0,990963521720017;0,981878225123601;8,33603450461718e-05;0,1;0,0202498559099929;19003;0,001;"O(h^4)";"DSK-P";1e-04;0,01;"grad";TRUE
"395";20;20;1458,73889504075;-15,9680227751205;452810794694130;0,1;1457,83764525119;160;0,001;"O(h^4)";"DSK-P";1e-04;0,001;"grad";TRUE
"396";20;20;27785,1653843938;-674,120458092276;5,9600884254503e+19;0,1;27792,3664652775;4782;0,001;"O(h^4)";"DSK-P";1e-06;1;"grad";TRUE
"397";20;20;6025,02069754689;-130,1236408906;131776293021433952;0,1;6025,44759944634;1173;0,001;"O(h^4)";"DSK-P";1e-06;0,1;"grad";TRUE
"398";20;20;1,00078680076882;1,0016044906832;7,1068328532825e-07;0,1;0,00178702148904517;18969;0,001;"O(h^4)";"DSK-P";1e-06;0,01;"grad";TRUE
"399";20;20;0,999902050655105;0,999792865741322;2,22394431684366e-08;0,1;0,000229125893961217;14726;0,001;"O(h^4)";"DSK-P";1e-06;0,001;"grad";TRUE
"400";20;20;3049499,20365432;-76216,0269118866;8,64796860365651e+27;0,1;3050450,51251158;68;1e-05;"O(h^2)";"GR";0,01;1;"grad";TRUE
"401";20;20;1,00249413235306;1,00503104430721;6,35435154736693e-06;0,1;0,00561534531580248;10091;1e-05;"O(h^2)";"GR";0,01;0,1;"grad";TRUE
"402";20;20;1,0012467315208;1,00253985584068;1,75538823092327e-06;0,1;0,00282934748244381;65707;1e-05;"O(h^2)";"GR";0,01;0,01;"grad";TRUE
"403";20;20;1,00151656437389;1,00303969191988;2,30178499150063e-06;0,1;0,0033970125798897;21348;1e-05;"O(h^2)";"GR";0,01;0,001;"grad";TRUE
"404";20;20;0,976594945577678;0,953684899762735;0,000548075229438129;0,1;0,0518930157391119;31361;1e-05;"O(h^2)";"GR";1e-04;1;"grad";TRUE
"405";20;20;1,00010374935026;1,00012628603029;6,70488553126626e-07;0,1;0,000163438334321367;24791;1e-05;"O(h^2)";"GR";1e-04;0,1;"grad";TRUE
"406";20;20;-5502,94757904767;30322136,0034938;157670624228,823;0,1;30322135,5030206;30278;1e-05;"O(h^2)";"GR";1e-04;0,01;"grad";TRUE
"407";20;20;1,00021225926342;1,00041922357131;4,79055650924308e-08;0,1;0,000469896156240478;29943;1e-05;"O(h^2)";"GR";1e-04;0,001;"grad";TRUE
"408";20;20;3040059,01065458;-75980,0250376259;8,54138036483434e+27;0,1;3041007,36998627;87;1e-05;"O(h^2)";"GR";1e-06;1;"grad";TRUE
"409";20;20;1,00001613437179;1,00003589552531;1,57548371022212e-09;0,1;3,93548814080153e-05;29601;1e-05;"O(h^2)";"GR";1e-06;0,1;"grad";TRUE
"410";20;20;0,999833574748803;0,999617966156518;2,6986999478971e-07;0,1;0,00041670999724264;324666;1e-05;"O(h^2)";"GR";1e-06;0,01;"grad";TRUE
"411";20;20;1,0009113428438;1,00181980486092;8,3192320749177e-07;0,1;0,00203524826760482;789;1e-05;"O(h^2)";"GR";1e-06;0,001;"grad";TRUE
"412";20;20;646629,35305564;-16145,031714909;1,74832309191842e+25;0,1;646829,901377162;77;1e-05;"O(h^2)";"DSK-P";0,01;1;"grad";TRUE
"413";20;20;1,00010533018886;1,00021250742084;1,14315194348374e-08;0,1;0,000237178946362033;12117;1e-05;"O(h^2)";"DSK-P";0,01;0,1;"grad";TRUE
"414";20;20;36495,0123202294;-891,863906966202;1,77392249096121e+20;0,1;36504,9331075325;88;1e-05;"O(h^2)";"DSK-P";0,01;0,01;"grad";TRUE
"415";20;20;0,999750354293614;0,999520121938177;9,97692070698136e-08;0,1;0,000540930617488532;11571;1e-05;"O(h^2)";"DSK-P";0,01;0,001;"grad";TRUE
"416";20;20;NA;NA;NA;0,1;NA;11123;1e-05;"O(h^2)";"DSK-P";1e-04;1;"grad";TRUE
"417";20;20;28979,3382420422;-703,974404195027;70526865710382465024;0,1;28986,9121532594;145;1e-05;"O(h^2)";"DSK-P";1e-04;0,1;"grad";TRUE
"418";20;20;0,960521843822841;0,922549447073817;0,00155880323375482;0,1;0,0869316568559438;13498;1e-05;"O(h^2)";"DSK-P";1e-04;0,01;"grad";TRUE
"419";20;20;1458,73889542368;-15,9680226772031;452810795169545;0,1;1457,83764563295;116;1e-05;"O(h^2)";"DSK-P";1e-04;0,001;"grad";TRUE
"420";20;20;28206,6387464085;-674,224318413958;63300345672519229440;0,1;28213,7198003574;9490;1e-05;"O(h^2)";"DSK-P";1e-06;1;"grad";TRUE
"421";20;20;NA;NA;NA;0,1;NA;4875;1e-05;"O(h^2)";"DSK-P";1e-06;0,1;"grad";TRUE
"422";20;20;NA;NA;NA;0,1;NA;4676;1e-05;"O(h^2)";"DSK-P";1e-06;0,01;"grad";TRUE
"423";20;20;NA;NA;NA;0,1;NA;6271;1e-05;"O(h^2)";"DSK-P";1e-06;0,001;"grad";TRUE
"424";20;20;3049499,20396572;-76216,0268807461;8,64796860718892e+27;0,1;3050450,51282211;78;1e-05;"O(h^4)";"GR";0,01;1;"grad";TRUE
"425";20;20;314494,254532697;-7841,75806369814;9,78252422256356e+23;0,1;314591,029752302;91;1e-05;"O(h^4)";"GR";0,01;0,1;"grad";TRUE
"426";20;20;42032,2919043265;-1030,29416523806;3,12128045322401e+20;0,1;42043,9420939801;102;1e-05;"O(h^4)";"GR";0,01;0,01;"grad";TRUE
"427";20;20;6100,07600220541;-131,999999520679;138466292959014608;0,1;6100,52596753349;112;1e-05;"O(h^4)";"GR";0,01;0,001;"grad";TRUE
"428";20;20;-272,566938583739;108880,321111393;119630179161,008;0,1;108879,664788921;211;1e-05;"O(h^4)";"GR";1e-04;1;"grad";TRUE
"429";20;20;1,0003050738427;1,00054859570741;4,73081244396962e-07;0,1;0,000627715938694456;26573;1e-05;"O(h^4)";"GR";1e-04;0,1;"grad";TRUE
"430";20;20;30514,7920396572;-742,360268807461;86704642263974477824;0,1;30522,8453642299;112;1e-05;"O(h^4)";"GR";1e-04;0,01;"grad";TRUE
"431";20;20;3164,74254532697;-58,6175806369814;10031332506334218;0,1;3164,30421246646;125;1e-05;"O(h^4)";"GR";1e-04;0,001;"grad";TRUE
"432";20;20;3040059,01096502;-75980,0250065818;8,54138036832321e+27;0,1;3041007,37029584;97;1e-05;"O(h^4)";"GR";1e-06;1;"grad";TRUE
"433";20;20;304024,920064737;-7580,02797454554;8,54351926507507e+23;0,1;304118,424230891;106;1e-05;"O(h^4)";"GR";1e-06;0,1;"grad";TRUE
"434";20;20;-8262,69086681896;68198500,9590868;541166843883,873;0,1;68198500,4597472;5024;1e-05;"O(h^4)";"GR";1e-06;0,01;"grad";TRUE
"435";20;20;3061,41545403666;-56,0344356531187;8784039383494645;0,1;3060,94685974074;146;1e-05;"O(h^4)";"GR";1e-06;0,001;"grad";TRUE
"436";20;20;-5819,10800907237;76623,0568662831;114145291323815520;0,1;76842,782716773;171;1e-05;"O(h^4)";"DSK-P";0,01;1;"grad";TRUE
"437";20;20;145062,814815885;-3606,02503233441;4,42817269931257e+22;0,1;145106,653008269;86;1e-05;"O(h^4)";"DSK-P";0,01;0,1;"grad";TRUE
"438";20;20;36495,0123239547;-891,863906593742;1,77392249168551e+20;0,1;36504,9331112475;94;1e-05;"O(h^4)";"DSK-P";0,01;0,01;"grad";TRUE
"439";20;20;-221,741299527693;81069,8128947787;101764934933,913;0,1;81069,1188915678;227;1e-05;"O(h^4)";"DSK-P";0,01;0,001;"grad";TRUE
"440";20;20;131605,648551431;-3269,60008221787;2,99984132011087e+22;0,1;131645,282274921;317;1e-05;"O(h^4)";"DSK-P";1e-04;1;"grad";TRUE
"441";20;20;28979,3382450013;-703,974403899347;70526865739188600832;0,1;28986,9121562104;159;1e-05;"O(h^4)";"DSK-P";1e-04;0,1;"grad";TRUE
"442";20;20;6470,32244266861;-141,256044799147;175269612427106912;0,1;6470,8863109699;127;1e-05;"O(h^4)";"DSK-P";1e-04;0,01;"grad";TRUE
"443";20;20;1458,73889557181;-15,9680226625413;452810795353465;0,1;1457,8376457809;128;1e-05;"O(h^4)";"DSK-P";1e-04;0,001;"grad";TRUE
"444";20;20;27785,1653945656;-674,120455917776;59600884341778857984;0,1;27792,3664753934;4760;1e-05;"O(h^4)";"DSK-P";1e-06;1;"grad";TRUE
"445";20;20;6025,02069975249;-130,123640420443;131776293214389488;0,1;6025,44760164119;1143;1e-05;"O(h^4)";"DSK-P";1e-06;0,1;"grad";TRUE
"446";20;20;1316,90382101791;-12,4221901340682;300761647580155;0,1;1315,97227226014;369;1e-05;"O(h^4)";"DSK-P";1e-06;0,01;"grad";TRUE
"447";20;20;291,66867497284;13,2083680449592;723476343121,685;0,1;290,924943689584;193;1e-05;"O(h^4)";"DSK-P";1e-06;0,001;"grad";TRUE
"448";20;20;3049499,20316763;-76216,0271211508;8,64796859813578e+27;0,001;3050450,51203028;126;0,1;"O(h^2)";"GR";0,01;1;"grad";TRUE
"449";20;20;0,999953866328142;0,999908369311828;2,16857815945066e-09;0,001;0,00010258897939834;50776;0,1;"O(h^2)";"GR";0,01;0,1;"grad";TRUE
"450";20;20;NA;NA;NA;0,001;NA;874543;0,1;"O(h^2)";"GR";0,01;0,01;"grad";TRUE
"451";20;20;NA;NA;NA;0,001;NA;785945;0,1;"O(h^2)";"GR";0,01;0,001;"grad";TRUE
"452";20;20;0,999879830559641;0,999759941314531;1,4447756944479e-08;0,001;0,000268456452455964;43477;0,1;"O(h^2)";"GR";1e-04;1;"grad";TRUE
"453";20;20;NA;NA;NA;0,001;NA;1258097;0,1;"O(h^2)";"GR";1e-04;0,1;"grad";TRUE
"454";20;20;-13222677,1281344;1418941747,38706;3,05682463406883e+30;0,001;1419003354,06821;224931;0,1;"O(h^2)";"GR";1e-04;0,01;"grad";TRUE
"455";20;20;0,999886190542233;0,999771328942127;1,30660353986507e-08;0,001;0,000255427182159444;39810;0,1;"O(h^2)";"GR";1e-04;0,001;"grad";TRUE
"456";20;20;0,999876544979699;0,99975295990681;1,52432530643832e-08;0,001;0,000276170146252314;52763;0,1;"O(h^2)";"GR";1e-06;1;"grad";TRUE
"457";20;20;0,999892786496879;0,999786206770428;1,15334587322999e-08;0,001;0,000239169981942356;39703;0,1;"O(h^2)";"GR";1e-06;0,1;"grad";TRUE
"458";20;20;NA;NA;NA;0,001;NA;1437236;0,1;"O(h^2)";"GR";1e-06;0,01;"grad";TRUE
"459";20;20;0,999998615904736;0,999998465335752;1,54073955327036e-10;0,001;2,06661899121857e-06;43929;0,1;"O(h^2)";"GR";1e-06;0,001;"grad";TRUE
"460";20;20;NA;NA;NA;0,001;NA;15556;0,1;"O(h^2)";"DSK-P";0,01;1;"grad";TRUE
"461";20;20;1,00000021823943;0,999999863452354;3,28835704460362e-11;0,001;2,57436800652585e-07;21689;0,1;"O(h^2)";"DSK-P";0,01;0,1;"grad";TRUE
"462";20;20;NA;NA;NA;0,001;NA;902749;0,1;"O(h^2)";"DSK-P";0,01;0,01;"grad";TRUE
"463";20;20;0,999874815371691;0,999750707137627;1,5783704504308e-08;0,001;0,000278958997694652;18962;0,1;"O(h^2)";"DSK-P";0,01;0,001;"grad";TRUE
"464";20;20;131605,648516988;-3269,60009259125;2,99984131697049e+22;0,001;131645,282240746;377;0,1;"O(h^2)";"DSK-P";1e-04;1;"grad";TRUE
"465";20;20;1,0000124907851;1,00002470398325;1,63733828631782e-10;0,001;2,76822416187314e-05;19705;0,1;"O(h^2)";"DSK-P";1e-04;0,1;"grad";TRUE
"466";20;20;0,999973943292686;0,999948935441548;7,8881954547787e-10;0,001;5,73283623172782e-05;22446;0,1;"O(h^2)";"DSK-P";1e-04;0,01;"grad";TRUE
"467";20;20;0,999933787268542;0,999869128043923;4,62410392475486e-09;0,001;0,000146668315237384;24670;0,1;"O(h^2)";"DSK-P";1e-04;0,001;"grad";TRUE
"468";20;20;NA;NA;NA;0,001;NA;4850;0,1;"O(h^2)";"DSK-P";1e-06;1;"grad";TRUE
"469";20;20;NA;NA;NA;0,001;NA;5139;0,1;"O(h^2)";"DSK-P";1e-06;0,1;"grad";TRUE
"470";20;20;0,999964848122099;0,999929065265327;1,27562404049319e-09;0,001;7,91668560894781e-05;25818;0,1;"O(h^2)";"DSK-P";1e-06;0,01;"grad";TRUE
"471";20;20;0,999845613487654;0,999690048190456;2,39798246920907e-08;0,001;0,000346273474920712;17923;0,1;"O(h^2)";"DSK-P";1e-06;0,001;"grad";TRUE
"472";20;20;3049499,20285966;-76216,0271211477;8,64796859464236e+27;0,001;3050450,51172241;122;0,1;"O(h^4)";"GR";0,01;1;"grad";TRUE
"473";20;20;314494,254418636;-7841,75808848929;9,78252420837179e+23;0,001;314591,029638894;135;0,1;"O(h^4)";"GR";0,01;0,1;"grad";TRUE
"474";20;20;-560,804841064732;-1015,41263710713;9955128485548,98;0,001;1161,34375975197;297;0,1;"O(h^4)";"GR";0,01;0,01;"grad";TRUE
"475";20;20;6100,07600000014;-131,999999999994;138466292758787984;0,001;6100,52596533919;162;0,1;"O(h^4)";"GR";0,01;0,001;"grad";TRUE
"476";20;20;3040182,2048536;-75983,1050825215;8,54276495963024e+27;0,001;3041130,60268221;131;0,1;"O(h^4)";"GR";1e-04;1;"grad";TRUE
"477";20;20;0,999999781663872;0,999999572141881;5,54394840236336e-14;0,001;4,80346994070262e-07;27781;0,1;"O(h^4)";"GR";1e-04;0,1;"grad";TRUE
"478";20;20;30514,7920285966;-742,360271211477;86704642138264682496;0,001;30522,8453532311;162;0,1;"O(h^4)";"GR";1e-04;0,01;"grad";TRUE
"479";20;20;1,00003115799617;1,0000618306234;9,94473361136712e-10;0,001;6,92376105545251e-05;32075;0,1;"O(h^4)";"GR";1e-04;0,001;"grad";TRUE
"480";20;20;3040059,00986238;-75980,0252462391;8,54138035593129e+27;0,001;3041007,36919954;139;0,1;"O(h^4)";"GR";1e-06;1;"grad";TRUE
"481";20;20;1,00000309756575;1,00000603285012;1,222874964077e-11;0,001;6,78160704642557e-06;32228;0,1;"O(h^4)";"GR";1e-06;0,1;"grad";TRUE
"482";20;20;-452057187,841538;-4990054,22857143;4,17612525656108e+36;0,001;452084729,486076;363;0,1;"O(h^4)";"GR";1e-06;0,01;"grad";TRUE
"483";20;20;0,999992156823465;0,999983366696972;1,51198491123652e-10;0,001;1,83897304976982e-05;37230;0,1;"O(h^4)";"GR";1e-06;0,001;"grad";TRUE
"484";20;20;646629,352887138;-16145,0317592804;1,74832309009607e+25;0,001;646829,901209819;141;0,1;"O(h^4)";"DSK-P";0,01;1;"grad";TRUE
"485";20;20;145062,814763273;-3606,02504376856;4,42817269288846e+22;0,001;145106,652955957;138;0,1;"O(h^4)";"DSK-P";0,01;0,1;"grad";TRUE
"486";20;20;1,00000007463771;1,00000015259906;6,67544634968877e-15;0,001;1,69874247459882e-07;14201;0,1;"O(h^4)";"DSK-P";0,01;0,01;"grad";TRUE
"487";20;20;1,00000004948995;1,00000009248414;6,66874163506753e-15;0,001;1,0489313884507e-07;13342;0,1;"O(h^4)";"DSK-P";0,01;0,001;"grad";TRUE
"488";20;20;131605,648503697;-3269,60009259107;2,99984131575867e+22;0,001;131645,282227459;373;0,1;"O(h^4)";"DSK-P";1e-04;1;"grad";TRUE
"489";20;20;28979,338234491;-703,974406182152;70526865636873691136;0,001;28986,9121457588;221;0,1;"O(h^4)";"DSK-P";1e-04;0,1;"grad";TRUE
"490";20;20;0,99999982790708;0,999999689184299;1,40972396656909e-13;0,001;3,55277881607097e-07;664;0,1;"O(h^4)";"DSK-P";1e-04;0,01;"grad";TRUE
"491";20;20;0,999999874989216;0,999999754993265;1,81425342007211e-14;0,001;2,75056351287881e-07;17991;0,1;"O(h^4)";"DSK-P";1e-04;0,001;"grad";TRUE
"492";20;20;28206,6335456811;-674,224117013275;6,3300298987382e+19;0,001;28213,7145962996;9594;0,1;"O(h^4)";"DSK-P";1e-06;1;"grad";TRUE
"493";20;20;6025,02069756728;-130,123640893661;131776293023218112;0,001;6025,4475994668;1195;0,1;"O(h^4)";"DSK-P";1e-06;0,1;"grad";TRUE
"494";20;20;1,00000628259001;1,00001300300799;5,86368150809973e-11;0,001;1,44412310423378e-05;19078;0,1;"O(h^4)";"DSK-P";1e-06;0,01;"grad";TRUE
"495";20;20;0,999990479023137;0,999981626522209;1,35322889608382e-10;0,001;2,0693807928233e-05;15461;0,1;"O(h^4)";"DSK-P";1e-06;0,001;"grad";TRUE
"496";20;20;26868182679,2265;-614088405374,023;5,21138514298412e+43;0,001;614675905544,108;3037;0,001;"O(h^2)";"GR";0,01;1;"grad";TRUE
"497";20;20;11483983,7080154;154102183904135;4,93741825333982e+28;0,001;154102183904135;374;0,001;"O(h^2)";"GR";0,01;0,1;"grad";TRUE
"498";20;20;0,99995614460121;0,999913571600995;2,08725769693965e-09;0,001;9,69183375710063e-05;60307;0,001;"O(h^2)";"GR";0,01;0,01;"grad";TRUE
"499";20;20;0,999959117313792;0,999918077975168;1,67390067447304e-09;0,001;9,15566064476157e-05;27633;0,001;"O(h^2)";"GR";0,01;0,001;"grad";TRUE
"500";20;20;0,999949603832331;0,999899185787889;2,53983333250917e-09;0,001;0,000112708824319008;33321;0,001;"O(h^2)";"GR";1e-04;1;"grad";TRUE
"501";20;20;0,999993221323027;0,999985473967687;1,39793141803191e-10;0,001;1,60298495398917e-05;26882;0,001;"O(h^2)";"GR";1e-04;0,1;"grad";TRUE
"502";20;20;5903,85395353234;34809140,3302766;214877980166,151;0,001;34809139,8307728;98607;0,001;"O(h^2)";"GR";1e-04;0,01;"grad";TRUE
"503";20;20;0,999941785723166;0,999883662569876;3,38967176406377e-09;0,001;0,000130089583269666;31689;0,001;"O(h^2)";"GR";1e-04;0,001;"grad";TRUE
"504";20;20;0,999949861848244;0,999899675088659;2,5140956039913e-09;0,001;0,000112155793863462;58473;0,001;"O(h^2)";"GR";1e-06;1;"grad";TRUE
"505";20;20;0,999972802468066;0,999946851474132;8,94907082065919e-10;0,001;5,97031954356041e-05;34282;0,001;"O(h^2)";"GR";1e-06;0,1;"grad";TRUE
"506";20;20;-1406,5202450093;2215636,89411301;5632920103791,02;0,001;2215636,34118851;39796;0,001;"O(h^2)";"GR";1e-06;0,01;"grad";TRUE
"507";20;20;1,00000084913129;1,00000176657435;1,18766373869771e-12;0,001;1,96005328386315e-06;1151;0,001;"O(h^2)";"GR";1e-06;0,001;"grad";TRUE
"508";20;20;-287232,852397958;-12362,3483842491;6,80669944415778e+23;0,001;287499,805820182;314;0,001;"O(h^2)";"DSK-P";0,01;1;"grad";TRUE
"509";20;20;0,999999888545946;0,999999776297066;1,24851828833645e-14;0,001;2,49930007821152e-07;231978;0,001;"O(h^2)";"DSK-P";0,01;0,1;"grad";TRUE
"510";20;20;0,999999034886436;0,999999079260977;1,02837879541901e-10;0,001;1,33386826219586e-06;173390;0,001;"O(h^2)";"DSK-P";0,01;0,01;"grad";TRUE
"511";20;20;1,00000002643581;0,999999433046903;3,84189667494153e-11;0,001;5,67569084560824e-07;13839;0,001;"O(h^2)";"DSK-P";0,01;0,001;"grad";TRUE
"512";20;20;NA;NA;NA;0,001;NA;449;0,001;"O(h^2)";"DSK-P";1e-04;1;"grad";TRUE
"513";20;20;NA;NA;NA;0,001;NA;457655;0,001;"O(h^2)";"DSK-P";1e-04;0,1;"grad";TRUE
"514";20;20;0,99999540084317;0,99999084269466;2,13202383431593e-11;0,001;1,02473647652194e-05;16445;0,001;"O(h^2)";"DSK-P";1e-04;0,01;"grad";TRUE
"515";20;20;0,99994290188212;0,999886680194313;3,3364376289914e-09;0,001;0,000126891975421949;18437;0,001;"O(h^2)";"DSK-P";1e-04;0,001;"grad";TRUE
"516";20;20;NA;NA;NA;0,001;NA;12717;0,001;"O(h^2)";"DSK-P";1e-06;1;"grad";TRUE
"517";20;20;NA;NA;NA;0,001;NA;10427;0,001;"O(h^2)";"DSK-P";1e-06;0,1;"grad";TRUE
"518";20;20;NA;NA;NA;0,001;NA;17872;0,001;"O(h^2)";"DSK-P";1e-06;0,01;"grad";TRUE
"519";20;20;NA;NA;NA;0,001;NA;13827;0,001;"O(h^2)";"DSK-P";1e-06;0,001;"grad";TRUE
"520";20;20;0,999994572801437;0,999989487217371;4,11225183640148e-11;0,001;1,18310220537793e-05;23545;0,001;"O(h^4)";"GR";0,01;1;"grad";TRUE
"521";20;20;314494,254417571;-7841,75808832904;9,78252420823931e+23;0,001;314591,029637825;111;0,001;"O(h^4)";"GR";0,01;0,1;"grad";TRUE
"522";20;20;42032,2918889462;-1030,29416852863;3,12128044865551e+20;0,001;42043,9420786852;124;0,001;"O(h^4)";"GR";0,01;0,01;"grad";TRUE
"523";20;20;6100,07599997955;-131,999999996896;138466292756918704;0,001;6100,52596531854;142;0,001;"O(h^4)";"GR";0,01;0,001;"grad";TRUE
"524";20;20;3040182,2048433;-75983,1050809724;8,54276495951454e+27;0,001;3041130,60267188;105;0,001;"O(h^4)";"GR";1e-04;1;"grad";TRUE
"525";20;20;0,99999595896245;0,999991988126807;1,68225860059791e-11;0,001;8,97329908893899e-06;28435;0,001;"O(h^4)";"GR";1e-04;0,1;"grad";TRUE
"526";20;20;-7315,57799594809;53526756,4201902;8289104597,03826;0,001;53526755,9202421;366;0,001;"O(h^4)";"GR";1e-04;0,01;"grad";TRUE
"527";20;20;2229,15205788053;-56,2251594246839;2469270144585543;0,001;2228,8867875934;310;0,001;"O(h^4)";"GR";1e-04;0,001;"grad";TRUE
"528";20;20;3040059,00985209;-75980,02524469;8,54138035581561e+27;0,001;3041007,36918921;115;0,001;"O(h^4)";"GR";1e-06;1;"grad";TRUE
"529";20;20;304024,919953443;-7580,02799835644;8,54351925256508e+23;0,001;304118,424120226;130;0,001;"O(h^4)";"GR";1e-06;0,1;"grad";TRUE
