"";"x0.1";"x0.2";"x..1";"x..2";"function.value";"accuracy";"reached.accuracy";"calls.number";"derivative.step";"derivative.method";"onedim.method";"onedim.accuracy";"alpha.in.Sven";"criteria.of.stop";"restarts.presence"
"1774";3;-1;-289,552528229162;83840,6728995144;84420,7756238344;1;83840,1763635385;1281;0,001;"O(h^4)";"GR";1e-04;0,1;"norm";FALSE
"1775";3;-1;-87,9690265530804;684780,104407171;45838526697059,2;1;684779,110186763;539;0,001;"O(h^4)";"GR";1e-04;0,1;"grad";TRUE
"1776";3;-1;0,609304945858581;0,370294803509356;0,152734346852724;1;0,741060901557953;519630;0,001;"O(h^4)";"GR";1e-04;0,1;"grad";FALSE
"1777";3;-1;29143,1239840563;7363406530,35159;4,24333014955629e+21;1;7363406529,40926;483;0,001;"O(h^4)";"GR";1e-04;0,01;"norm";TRUE
"1778";3;-1;-158,910877416854;25252,465719074;25575,5385633751;1;25251,9720507188;2743;0,001;"O(h^4)";"GR";1e-04;0,01;"norm";FALSE
"1779";3;-1;29143,1239840563;7363406530,35159;4,24333014955629e+21;1;7363406529,40926;377;0,001;"O(h^4)";"GR";1e-04;0,01;"grad";TRUE
"1780";3;-1;0,714791162283423;0,509326176888021;0,0816001543298244;1;0,56754284578256;452040;0,001;"O(h^4)";"GR";1e-04;0,01;"grad";FALSE
"1781";3;-1;40,535425851969;1642,98943960903;1564,77411292467;1;1642,46533287156;232;0,001;"O(h^4)";"GR";1e-04;0,001;"norm";TRUE
"1782";3;-1;44,0407960019425;1939,56233767822;1852,59640840648;1;1939,04008395518;287;0,001;"O(h^4)";"GR";1e-04;0,001;"norm";FALSE
"1783";3;-1;1,90144315582802;3,61819065285564;0,813331237410622;1;2,76902908216758;8797;0,001;"O(h^4)";"GR";1e-04;0,001;"grad";TRUE
"1784";3;-1;NA;NA;NA;1;NA;828370;0,001;"O(h^4)";"GR";1e-04;0,001;"grad";FALSE
"1785";3;-1;24011,0000000144;-4001,00000000546;33238928770438295552;1;24341,2428606416;238;0,001;"O(h^4)";"GR";1e-06;1;"norm";TRUE
"1786";3;-1;24011,0000000144;-4001,00000000546;33238928770438295552;1;24341,2428606416;238;0,001;"O(h^4)";"GR";1e-06;1;"norm";FALSE
"1787";3;-1;24011,0000000144;-4001,00000000546;33238928770438295552;1;24341,2428606416;126;0,001;"O(h^4)";"GR";1e-06;1;"grad";TRUE
"1788";3;-1;24011,0000000144;-4001,00000000546;33238928770438295552;1;24341,2428606416;126;0,001;"O(h^4)";"GR";1e-06;1;"grad";FALSE
"1789";3;-1;-87,9690265530804;684780,104407171;45838526697059,2;1;684779,110186763;677;0,001;"O(h^4)";"GR";1e-06;0,1;"norm";TRUE
"1790";3;-1;-289,552528229162;83840,6728995144;84420,7756238344;1;83840,1763635385;1281;0,001;"O(h^4)";"GR";1e-06;0,1;"norm";FALSE
"1791";3;-1;-87,9690265530804;684780,104407171;45838526697059,2;1;684779,110186763;539;0,001;"O(h^4)";"GR";1e-06;0,1;"grad";TRUE
"1792";3;-1;0,609304945858581;0,370294803509356;0,152734346852724;1;0,741060901557953;519630;0,001;"O(h^4)";"GR";1e-06;0,1;"grad";FALSE
"1793";3;-1;29143,1239840563;7363406530,35159;4,24333014955629e+21;1;7363406529,40926;483;0,001;"O(h^4)";"GR";1e-06;0,01;"norm";TRUE
"1794";3;-1;-158,910877416854;25252,465719074;25575,5385633751;1;25251,9720507188;2743;0,001;"O(h^4)";"GR";1e-06;0,01;"norm";FALSE
"1795";3;-1;29143,1239840563;7363406530,35159;4,24333014955629e+21;1;7363406529,40926;377;0,001;"O(h^4)";"GR";1e-06;0,01;"grad";TRUE
"1796";3;-1;0,714791162283423;0,509326176888021;0,0816001543298244;1;0,56754284578256;452040;0,001;"O(h^4)";"GR";1e-06;0,01;"grad";FALSE
"1797";3;-1;40,535425851969;1642,98943960903;1564,77411292467;1;1642,46533287156;232;0,001;"O(h^4)";"GR";1e-06;0,001;"norm";TRUE
"1798";3;-1;44,0407960019425;1939,56233767822;1852,59640840648;1;1939,04008395518;287;0,001;"O(h^4)";"GR";1e-06;0,001;"norm";FALSE
"1799";3;-1;1,90144315582802;3,61819065285564;0,813331237410622;1;2,76902908216758;8797;0,001;"O(h^4)";"GR";1e-06;0,001;"grad";TRUE
"1800";3;-1;NA;NA;NA;1;NA;828370;0,001;"O(h^4)";"GR";1e-06;0,001;"grad";FALSE
"1801";3;-1;NA;NA;NA;1;NA;165;0,001;"O(h^4)";"DSK-P";0,01;1;"norm";TRUE
"1802";3;-1;NA;NA;NA;1;NA;165;0,001;"O(h^4)";"DSK-P";0,01;1;"norm";FALSE
"1803";3;-1;2553,83258078404;-425,997097765077;4254283474452613;1;2588,29687381728;161;0,001;"O(h^4)";"DSK-P";0,01;1;"grad";TRUE
"1804";3;-1;2553,83258078404;-425,997097765077;4254283474452613;1;2588,29687381728;161;0,001;"O(h^4)";"DSK-P";0,01;1;"grad";FALSE
"1805";3;-1;-19,3872897251395;375,829876195696;415,779421453786;1;375,383907048794;1575;0,001;"O(h^4)";"DSK-P";0,01;0,1;"norm";TRUE
"1806";3;-1;-14,2006269597017;201,62400236709;231,17332885641;1;201,199029286321;3587;0,001;"O(h^4)";"DSK-P";0,01;0,1;"norm";FALSE
"1807";3;-1;0,84242310987945;0,708278130353354;0,0250260749033549;1;0,331560138632796;3381;0,001;"O(h^4)";"DSK-P";0,01;0,1;"grad";TRUE
"1808";3;-1;0,972660485690672;0,94653143043784;0,000768886869960329;1;0,0600527848954027;6474;0,001;"O(h^4)";"DSK-P";0,01;0,1;"grad";FALSE
"1809";3;-1;-14,6556879596854;214,757370748546;245,201809241519;1;214,329918851341;4809;0,001;"O(h^4)";"DSK-P";0,01;0,01;"norm";TRUE
"1810";3;-1;-14,5509853500203;211,699135523691;241,935795959704;1;211,272238724797;3802;0,001;"O(h^4)";"DSK-P";0,01;0,01;"norm";FALSE
"1811";3;-1;0,803302031127589;0,643299342118998;0,0390880180888905;1;0,407339477943486;6322;0,001;"O(h^4)";"DSK-P";0,01;0,01;"grad";TRUE
"1812";3;-1;0,962661705006195;0,926647913458721;0,0013946333132332;1;0,0823084252856519;6285;0,001;"O(h^4)";"DSK-P";0,01;0,01;"grad";FALSE
"1813";3;-1;11,8214039850742;139,720922872234;117,163641674497;1;139,142363163533;918;0,001;"O(h^4)";"DSK-P";0,01;0,001;"norm";TRUE
"1814";3;-1;14,3745806512116;206,599871330438;178,961762635239;1;206,034430371937;747;0,001;"O(h^4)";"DSK-P";0,01;0,001;"norm";FALSE
"1815";3;-1;1,36962149429151;1,87621436402962;0,136632392066525;1;0,950984574414389;2259;0,001;"O(h^4)";"DSK-P";0,01;0,001;"grad";TRUE
"1816";3;-1;1,47948331450717;2,19002891843923;0,230038354678644;1;1,28299379406621;3133;0,001;"O(h^4)";"DSK-P";0,01;0,001;"grad";FALSE
"1817";3;-1;-46,7825537647112;2188,60773294325;2283,17245997458;1;2188,1295130036;340;0,001;"O(h^4)";"DSK-P";1e-04;1;"norm";TRUE
"1818";3;-1;-46,7825537647139;2188,60773294341;2283,17245997483;1;2188,12951300377;340;0,001;"O(h^4)";"DSK-P";1e-04;1;"norm";FALSE
"1819";3;-1;NA;NA;NA;1;NA;8323;0,001;"O(h^4)";"DSK-P";1e-04;1;"grad";TRUE
"1820";3;-1;NA;NA;NA;1;NA;1652;0,001;"O(h^4)";"DSK-P";1e-04;1;"grad";FALSE
"1821";3;-1;14,2013336904078;201,649493229472;174,355784053784;1;201,08330200305;9968;0,001;"O(h^4)";"DSK-P";1e-04;0,1;"norm";TRUE
"1822";3;-1;16,6962960073681;278,734400408283;246,475469078957;1;278,177588742335;16517;0,001;"O(h^4)";"DSK-P";1e-04;0,1;"norm";FALSE
"1823";3;-1;1,26574132190931;1,60194692660614;0,0706208269282913;1;0,657995860640992;11299;0,001;"O(h^4)";"DSK-P";1e-04;0,1;"grad";TRUE
"1824";3;-1;1,42452925047643;2,03005403705538;0,180284444075711;1;1,11410789592578;18398;0,001;"O(h^4)";"DSK-P";1e-04;0,1;"grad";FALSE
"1825";3;-1;32,1835896830207;1035,80896395613;972,481387817908;1;1035,27871037198;94;0,001;"O(h^4)";"DSK-P";1e-04;0,01;"norm";TRUE
"1826";3;-1;32,1835896773729;1035,80896361794;972,481387595039;1;1035,27871003378;94;0,001;"O(h^4)";"DSK-P";1e-04;0,01;"norm";FALSE
"1827";3;-1;1,08214783099561;1,17080251264864;0,00675409428067621;1;0,189530378737481;3041;0,001;"O(h^4)";"DSK-P";1e-04;0,01;"grad";TRUE
"1828";3;-1;1,03226087722922;1,06510353962563;0,00106183037481927;1;0,0726583448158893;3710;0,001;"O(h^4)";"DSK-P";1e-04;0,01;"grad";FALSE
"1829";3;-1;7,63123372325475;58,2396605202996;43,9748070547463;1;57,6224955826418;104;0,001;"O(h^4)";"DSK-P";1e-04;0,001;"norm";TRUE
"1830";3;-1;7,60269228321013;57,7579254555838;43,7804840681372;1;57,1406829448894;120;0,001;"O(h^4)";"DSK-P";1e-04;0,001;"norm";FALSE
"1831";3;-1;1,01131248186969;1,02187527231856;0,000205001597267556;1;0,024627216348249;1281;0,001;"O(h^4)";"DSK-P";1e-04;0,001;"grad";TRUE
"1832";3;-1;1,47667892608237;2,18178058079459;0,227366781785646;1;1,27429515408097;1376;0,001;"O(h^4)";"DSK-P";1e-04;0,001;"grad";FALSE
"1833";3;-1;-57,8196754070114;3343,11662391936;3459,7545246572;1;3342,63418310965;4749;0,001;"O(h^4)";"DSK-P";1e-06;1;"norm";TRUE
"1834";3;-1;-57,8196754070164;3343,11662392019;3459,75452465788;1;3342,63418311048;4749;0,001;"O(h^4)";"DSK-P";1e-06;1;"norm";FALSE
"1835";3;-1;0,880403530146546;0,775416447520941;0,0143126835854595;1;0,254442700122292;11346;0,001;"O(h^4)";"DSK-P";1e-06;1;"grad";TRUE
"1836";3;-1;NA;NA;NA;1;NA;5505;0,001;"O(h^4)";"DSK-P";1e-06;1;"grad";FALSE
"1837";3;-1;34,0066140928353;1156,4658762726;1089,46241190758;1;1155,93720755251;1122;0,001;"O(h^4)";"DSK-P";1e-06;0,1;"norm";TRUE
"1838";3;-1;34,0066140809794;1156,46587556649;1089,46241144719;1;1155,93720684634;1122;0,001;"O(h^4)";"DSK-P";1e-06;0,1;"norm";FALSE
"1839";3;-1;NA;NA;NA;1;NA;1233;0,001;"O(h^4)";"DSK-P";1e-06;0,1;"grad";TRUE
"1840";3;-1;1,05465859269748;1,11158778706075;0,00303896493271874;1;0,124255365987893;5166;0,001;"O(h^4)";"DSK-P";1e-06;0,1;"grad";FALSE
"1841";3;-1;5,90619801689637;34,8983893047779;24,0939264429796;1;34,2515923197635;348;0,001;"O(h^4)";"DSK-P";1e-06;0,01;"norm";TRUE
"1842";3;-1;5,88524387289153;34,601119515191;23,9879392530833;1;33,9543935356203;356;0,001;"O(h^4)";"DSK-P";1e-06;0,01;"norm";FALSE
"1843";3;-1;1,12526608395244;1,26690725875103;0,0157383088849219;1;0,294840764757463;1255;0,001;"O(h^4)";"DSK-P";1e-06;0,01;"grad";TRUE
"1844";3;-1;1,34329893619185;1,80465374547902;0,117858228424262;1;0,874826731246746;1327;0,001;"O(h^4)";"DSK-P";1e-06;0,01;"grad";FALSE
"1845";3;-1;1,56168083191933;2,44512600116048;0,319427916402104;1;1,55044332891456;153;0,001;"O(h^4)";"DSK-P";1e-06;0,001;"norm";TRUE
"1846";3;-1;1,56139333214808;2,44434317133607;0,319250840024321;1;1,54960952177168;163;0,001;"O(h^4)";"DSK-P";1e-06;0,001;"norm";FALSE
"1847";3;-1;0,97220077998736;0,9458832215364;0,000823045581978137;1;0,0608393157800901;386;0,001;"O(h^4)";"DSK-P";1e-06;0,001;"grad";TRUE
"1848";3;-1;0,978356151259284;0,957739444828854;0,000499669206599773;1;0,0474806351230103;464;0,001;"O(h^4)";"DSK-P";1e-06;0,001;"grad";FALSE
"1849";3;-1;-1259718,78139421;-114679563638,586;2,89534377219459e+26;1;114679563646,505;193;1e-05;"O(h^2)";"GR";0,01;1;"norm";TRUE
"1850";3;-1;71360,8343210042;4513283974,89822;33533908993109106688;1;4513283974,46236;278;1e-05;"O(h^2)";"GR";0,01;1;"norm";FALSE
"1851";3;-1;-1259718,78139421;-114679563638,586;2,89534377219459e+26;1;114679563646,505;145;1e-05;"O(h^2)";"GR";0,01;1;"grad";TRUE
"1852";3;-1;71360,8343210042;4513283974,89822;33533908993109106688;1;4513283974,46236;212;1e-05;"O(h^2)";"GR";0,01;1;"grad";FALSE
"1853";3;-1;8510,48477692292;-124151018,714103;3864344865226706944;1;124151020,005729;674;1e-05;"O(h^2)";"GR";0,01;0,1;"norm";TRUE
"1854";3;-1;-208,949661269848;43659,9589217244;44078,8606766009;1;43659,4637276855;295;1e-05;"O(h^2)";"GR";0,01;0,1;"norm";FALSE
"1855";3;-1;8510,48477692292;-124151018,714103;3864344865226706944;1;124151020,005729;594;1e-05;"O(h^2)";"GR";0,01;0,1;"grad";TRUE
"1856";3;-1;NA;NA;NA;1;NA;513338;1e-05;"O(h^2)";"GR";0,01;0,1;"grad";FALSE
"1857";3;-1;-19443,420264322;374396623,927451;1332226760935881;1;374396623,432377;857;1e-05;"O(h^2)";"GR";0,01;0,01;"norm";TRUE
"1858";3;-1;-158,913669386902;25253,3521824184;25576,4675365016;1;25252,8585139692;2375;1e-05;"O(h^2)";"GR";0,01;0,01;"norm";FALSE
"1859";3;-1;-19443,420264322;374396623,927451;1332226760935881;1;374396623,432377;779;1e-05;"O(h^2)";"GR";0,01;0,01;"grad";TRUE
"1860";3;-1;1,07606303032947;1,15774688985402;0,00578829901668425;1;0,175127570192468;221013;1e-05;"O(h^2)";"GR";0,01;0,01;"grad";FALSE
"1861";3;-1;NA;NA;NA;1;NA;20015;1e-05;"O(h^2)";"GR";0,01;0,001;"norm";TRUE
"1862";3;-1;NA;NA;NA;1;NA;20015;1e-05;"O(h^2)";"GR";0,01;0,001;"norm";FALSE
"1863";3;-1;NA;NA;NA;1;NA;20015;1e-05;"O(h^2)";"GR";0,01;0,001;"grad";TRUE
"1864";3;-1;NA;NA;NA;1;NA;20015;1e-05;"O(h^2)";"GR";0,01;0,001;"grad";FALSE
"1865";3;-1;-1259718,78139421;-114679563638,586;2,89534377219459e+26;1;114679563646,505;193;1e-05;"O(h^2)";"GR";1e-04;1;"norm";TRUE
"1866";3;-1;71360,8343210042;4513283974,89822;33533908993109106688;1;4513283974,46236;278;1e-05;"O(h^2)";"GR";1e-04;1;"norm";FALSE
"1867";3;-1;-1259718,78139421;-114679563638,586;2,89534377219459e+26;1;114679563646,505;145;1e-05;"O(h^2)";"GR";1e-04;1;"grad";TRUE
"1868";3;-1;71360,8343210042;4513283974,89822;33533908993109106688;1;4513283974,46236;212;1e-05;"O(h^2)";"GR";1e-04;1;"grad";FALSE
"1869";3;-1;8510,48477692292;-124151018,714103;3864344865226706944;1;124151020,005729;674;1e-05;"O(h^2)";"GR";1e-04;0,1;"norm";TRUE
"1870";3;-1;-208,949661269848;43659,9589217244;44078,8606766009;1;43659,4637276855;295;1e-05;"O(h^2)";"GR";1e-04;0,1;"norm";FALSE
"1871";3;-1;8510,48477692292;-124151018,714103;3864344865226706944;1;124151020,005729;594;1e-05;"O(h^2)";"GR";1e-04;0,1;"grad";TRUE
"1872";3;-1;NA;NA;NA;1;NA;513338;1e-05;"O(h^2)";"GR";1e-04;0,1;"grad";FALSE
"1873";3;-1;-19443,420264322;374396623,927451;1332226760935881;1;374396623,432377;857;1e-05;"O(h^2)";"GR";1e-04;0,01;"norm";TRUE
"1874";3;-1;-158,913669386902;25253,3521824184;25576,4675365016;1;25252,8585139692;2375;1e-05;"O(h^2)";"GR";1e-04;0,01;"norm";FALSE
"1875";3;-1;-19443,420264322;374396623,927451;1332226760935881;1;374396623,432377;779;1e-05;"O(h^2)";"GR";1e-04;0,01;"grad";TRUE
"1876";3;-1;1,07606303032947;1,15774688985402;0,00578829901668425;1;0,175127570192468;221013;1e-05;"O(h^2)";"GR";1e-04;0,01;"grad";FALSE
"1877";3;-1;40,5354255228278;1642,98940924334;1564,77418359523;1;1642,46530250674;192;1e-05;"O(h^2)";"GR";1e-04;0,001;"norm";TRUE
"1878";3;-1;44,0407959973394;1939,56233725502;1852,59640811455;1;1939,04008353198;239;1e-05;"O(h^2)";"GR";1e-04;0,001;"norm";FALSE
"1879";3;-1;1,00799912174178;1,01632345307966;7,08097280394247e-05;1;0,0181780380977591;7034;1e-05;"O(h^2)";"GR";1e-04;0,001;"grad";TRUE
"1880";3;-1;1,37756844961275;1,89961040428522;0,142924875336682;1;0,975631494797695;100799;1e-05;"O(h^2)";"GR";1e-04;0,001;"grad";FALSE
"1881";3;-1;-1259718,78139421;-114679563638,586;2,89534377219459e+26;1;114679563646,505;193;1e-05;"O(h^2)";"GR";1e-06;1;"norm";TRUE
"1882";3;-1;71360,8343210042;4513283974,89822;33533908993109106688;1;4513283974,46236;278;1e-05;"O(h^2)";"GR";1e-06;1;"norm";FALSE
"1883";3;-1;-1259718,78139421;-114679563638,586;2,89534377219459e+26;1;114679563646,505;145;1e-05;"O(h^2)";"GR";1e-06;1;"grad";TRUE
"1884";3;-1;71360,8343210042;4513283974,89822;33533908993109106688;1;4513283974,46236;212;1e-05;"O(h^2)";"GR";1e-06;1;"grad";FALSE
"1885";3;-1;8510,48477692292;-124151018,714103;3864344865226706944;1;124151020,005729;674;1e-05;"O(h^2)";"GR";1e-06;0,1;"norm";TRUE
"1886";3;-1;-208,949661269848;43659,9589217244;44078,8606766009;1;43659,4637276855;295;1e-05;"O(h^2)";"GR";1e-06;0,1;"norm";FALSE
"1887";3;-1;8510,48477692292;-124151018,714103;3864344865226706944;1;124151020,005729;594;1e-05;"O(h^2)";"GR";1e-06;0,1;"grad";TRUE
"1888";3;-1;NA;NA;NA;1;NA;513338;1e-05;"O(h^2)";"GR";1e-06;0,1;"grad";FALSE
"1889";3;-1;-19443,420264322;374396623,927451;1332226760935881;1;374396623,432377;857;1e-05;"O(h^2)";"GR";1e-06;0,01;"norm";TRUE
"1890";3;-1;-158,913669386902;25253,3521824184;25576,4675365016;1;25252,8585139692;2375;1e-05;"O(h^2)";"GR";1e-06;0,01;"norm";FALSE
"1891";3;-1;-19443,420264322;374396623,927451;1332226760935881;1;374396623,432377;779;1e-05;"O(h^2)";"GR";1e-06;0,01;"grad";TRUE
"1892";3;-1;1,07606303032947;1,15774688985402;0,00578829901668425;1;0,175127570192468;221013;1e-05;"O(h^2)";"GR";1e-06;0,01;"grad";FALSE
"1893";3;-1;40,5354255228278;1642,98940924334;1564,77418359523;1;1642,46530250674;192;1e-05;"O(h^2)";"GR";1e-06;0,001;"norm";TRUE
"1894";3;-1;44,0407959973394;1939,56233725502;1852,59640811455;1;1939,04008353198;239;1e-05;"O(h^2)";"GR";1e-06;0,001;"norm";FALSE
"1895";3;-1;1,00799912174178;1,01632345307966;7,08097280394247e-05;1;0,0181780380977591;7034;1e-05;"O(h^2)";"GR";1e-06;0,001;"grad";TRUE
"1896";3;-1;1,37756844961275;1,89961040428522;0,142924875336682;1;0,975631494797695;100799;1e-05;"O(h^2)";"GR";1e-06;0,001;"grad";FALSE
"1897";3;-1;-8,03118657014831;64,4176008427972;82,2405964617117;1;64,0574306971578;915;1e-05;"O(h^2)";"DSK-P";0,01;1;"norm";TRUE
"1898";3;-1;-23,9036626998767;571,448987157406;620,600694542067;1;570,992328639168;145;1e-05;"O(h^2)";"DSK-P";0,01;1;"norm";FALSE
"1899";3;-1;0,9958852950769;0,991520023077178;2,4086307822254e-05;1;0,00942554004902492;1875;1e-05;"O(h^2)";"DSK-P";0,01;1;"grad";TRUE
"1900";3;-1;NA;NA;NA;1;NA;9199;1e-05;"O(h^2)";"DSK-P";0,01;1;"grad";FALSE
"1901";3;-1;2749,00916682764;7557057,10010231;7554804,29292629;1;7557056,59973828;6862;1e-05;"O(h^2)";"DSK-P";0,01;0,1;"norm";TRUE
"1902";3;-1;14,9309169927176;222,93521557416;194,07130870091;1;222,372008940439;224;1e-05;"O(h^2)";"DSK-P";0,01;0,1;"norm";FALSE
"1903";3;-1;NA;NA;NA;1;NA;734134;1e-05;"O(h^2)";"DSK-P";0,01;0,1;"grad";TRUE
"1904";3;-1;1,25579267054402;1,57710368749757;0,0654306727522999;1;0,631251579346411;3929;1e-05;"O(h^2)";"DSK-P";0,01;0,1;"grad";FALSE
"1905";3;-1;-14,2005569296711;201,62474348816;231,153487987178;1;201,199762998524;2190;1e-05;"O(h^2)";"DSK-P";0,01;0,01;"norm";TRUE
"1906";3;-1;-13,2343631650975;175,119123886343;202,702618790089;1;174,699989689935;3800;1e-05;"O(h^2)";"DSK-P";0,01;0,01;"norm";FALSE
"1907";3;-1;0,952045660743596;0,905811306283782;0,00233321619432798;1;0,105693560246052;3528;1e-05;"O(h^2)";"DSK-P";0,01;0,01;"grad";TRUE
"1908";3;-1;0,87654456119912;0,767071035366957;0,0153998371790886;1;0,263623117223318;5946;1e-05;"O(h^2)";"DSK-P";0,01;0,01;"grad";FALSE
"1909";3;-1;11,821471860489;139,722527564165;117,165111078879;1;139,143968273935;794;1e-05;"O(h^2)";"DSK-P";0,01;0,001;"norm";TRUE
"1910";3;-1;14,3795587789776;206,743018156023;179,094919202263;1;206,177598475368;667;1e-05;"O(h^2)";"DSK-P";0,01;0,001;"norm";FALSE
"1911";3;-1;1,36967263035298;1,87635479512525;0,1366702215697;1;0,951133839462726;1951;1e-05;"O(h^2)";"DSK-P";0,01;0,001;"grad";TRUE
"1912";3;-1;1,48331922940933;2,20143967416359;0,233742375992709;1;1,29501149345137;2905;1e-05;"O(h^2)";"DSK-P";0,01;0,001;"grad";FALSE
"1913";3;-1;-14,1122954195461;199,125773434543;228,478247185271;1;198,70129232565;2012;1e-05;"O(h^2)";"DSK-P";1e-04;1;"norm";TRUE
"1914";3;-1;-16,0541675586241;257,707566135439;290,927171631566;1;257,273432639864;4198;1e-05;"O(h^2)";"DSK-P";1e-04;1;"norm";FALSE
"1915";3;-1;NA;NA;NA;1;NA;7913;1e-05;"O(h^2)";"DSK-P";1e-04;1;"grad";TRUE
"1916";3;-1;NA;NA;NA;1;NA;4596;1e-05;"O(h^2)";"DSK-P";1e-04;1;"grad";FALSE
"1917";3;-1;16,1011968058239;259,217452109267;228,142781833712;1;258,658652897539;8303;1e-05;"O(h^2)";"DSK-P";1e-04;0,1;"norm";TRUE
"1918";3;-1;NA;NA;NA;1;NA;1734;1e-05;"O(h^2)";"DSK-P";1e-04;0,1;"norm";FALSE
"1919";3;-1;1,47657794623876;2,18241133340302;0,227579761249626;1;1,27484238249325;9567;1e-05;"O(h^2)";"DSK-P";1e-04;0,1;"grad";TRUE
"1920";3;-1;NA;NA;NA;1;NA;1734;1e-05;"O(h^2)";"DSK-P";1e-04;0,1;"grad";FALSE
"1921";3;-1;32,1835896652543;1035,80896281267;972,481386710454;1;1035,2787092285;78;1e-05;"O(h^2)";"DSK-P";1e-04;0,01;"norm";TRUE
"1922";3;-1;32,1835896596065;1035,80896247448;972,481386487586;1;1035,2787088903;78;1e-05;"O(h^2)";"DSK-P";1e-04;0,01;"norm";FALSE
"1923";3;-1;1,08222471476238;1,1709697174864;0,00676669331196275;1;0,189714385366884;2636;1e-05;"O(h^2)";"DSK-P";1e-04;0,01;"grad";TRUE
"1924";3;-1;1,03354021300394;1,06774117631999;0,00114649364164939;1;0,0755897668839241;3291;1e-05;"O(h^2)";"DSK-P";1e-04;0,01;"grad";FALSE
"1925";3;-1;7,63123372052236;58,2396604788756;43,9748070187275;1;57,6224955411786;84;1e-05;"O(h^2)";"DSK-P";1e-04;0,001;"norm";TRUE
"1926";3;-1;7,6026922814439;57,757925426574;43,7804840633362;1;57,1406829158697;100;1e-05;"O(h^2)";"DSK-P";1e-04;0,001;"norm";FALSE
"1927";3;-1;1,01131248442616;1,02187527751298;0,000205001650958666;1;0,0246272221365348;1109;1e-05;"O(h^2)";"DSK-P";1e-04;0,001;"grad";TRUE
"1928";3;-1;1,47664717700181;2,18168653355441;0,227336446925848;1;1,2741960582766;1233;1e-05;"O(h^2)";"DSK-P";1e-04;0,001;"grad";FALSE
"1929";3;-1;-57,8196754741936;3343,11663168833;3459,75453256049;1;3342,6341908786;4733;1e-05;"O(h^2)";"DSK-P";1e-06;1;"norm";TRUE
"1930";3;-1;-57,8196754741986;3343,11663168915;3459,75453256117;1;3342,63419087942;4733;1e-05;"O(h^2)";"DSK-P";1e-06;1;"norm";FALSE
"1931";3;-1;0,880130477763422;0,774940497698559;0,014378364500004;1;0,254991140899831;10769;1e-05;"O(h^2)";"DSK-P";1e-06;1;"grad";TRUE
"1932";3;-1;NA;NA;NA;1;NA;5263;1e-05;"O(h^2)";"DSK-P";1e-06;1;"grad";FALSE
"1933";3;-1;34,006613762142;1156,46585378159;1089,46239007905;1;1155,93718506122;1106;1e-05;"O(h^2)";"DSK-P";1e-06;0,1;"norm";TRUE
"1934";3;-1;34,0066137502908;1156,4658530757;1089,46238961868;1;1155,93718435528;1106;1e-05;"O(h^2)";"DSK-P";1e-06;0,1;"norm";FALSE
"1935";3;-1;1,57899968815848;2,49513778304244;0,335600791164261;1;1,60333328698954;3572;1e-05;"O(h^2)";"DSK-P";1e-06;0,1;"grad";TRUE
"1936";3;-1;NA;NA;NA;1;NA;1527;1e-05;"O(h^2)";"DSK-P";1e-06;0,1;"grad";FALSE
"1937";3;-1;5,90619801902339;34,8983893308677;24,0939264667858;1;34,2515923458889;328;1e-05;"O(h^2)";"DSK-P";1e-06;0,01;"norm";TRUE
"1938";3;-1;5,88524387348976;34,6011195177657;23,9879392901744;1;33,9543935382543;334;1e-05;"O(h^2)";"DSK-P";1e-06;0,01;"norm";FALSE
"1939";3;-1;1,12526747852467;1,26691039032894;0,0157386573215061;1;0,294844192144723;1124;1e-05;"O(h^2)";"DSK-P";1e-06;0,01;"grad";TRUE
"1940";3;-1;1,34339087703304;1,80490134505923;0,117921386819489;1;0,875090549433418;1213;1e-05;"O(h^2)";"DSK-P";1e-06;0,01;"grad";FALSE
"1941";3;-1;1,56168083181003;2,44512600081897;0,319427916279162;1;1,55044332855666;137;1e-05;"O(h^2)";"DSK-P";1e-06;0,001;"norm";TRUE
"1942";3;-1;1,56139333140201;2,44434316925808;0,319250839508688;1;1,54960951956456;147;1e-05;"O(h^2)";"DSK-P";1e-06;0,001;"norm";FALSE
"1943";3;-1;0,972201083369212;0,945883804124977;0,000823027678489022;1;0,0608386589417398;342;1e-05;"O(h^2)";"DSK-P";1e-06;0,001;"grad";TRUE
"1944";3;-1;0,97838599811875;0,957797122714162;0,000498297169637833;1;0,0474156928508506;421;1e-05;"O(h^2)";"DSK-P";1e-06;0,001;"grad";FALSE
"1945";3;-1;24010,9999988059;-4000,99999966288;33238928763746942976;1;24341,2428593933;182;1e-05;"O(h^4)";"GR";0,01;1;"norm";TRUE
"1946";3;-1;24010,9999988059;-4000,99999966288;33238928763746942976;1;24341,2428593933;182;1e-05;"O(h^4)";"GR";0,01;1;"norm";FALSE
"1947";3;-1;24010,9999988059;-4000,99999966288;33238928763746942976;1;24341,2428593933;98;1e-05;"O(h^4)";"GR";0,01;1;"grad";TRUE
"1948";3;-1;24010,9999988059;-4000,99999966288;33238928763746942976;1;24341,2428593933;98;1e-05;"O(h^4)";"GR";0,01;1;"grad";FALSE
"1949";3;-1;2403,79999988059;-400,999999966288;3339285874534117;1;2436,1961824531;226;1e-05;"O(h^4)";"GR";0,01;0,1;"norm";TRUE
"1950";3;-1;2403,79999988059;-400,999999966288;3339285874534117;1;2436,1961824531;226;1e-05;"O(h^4)";"GR";0,01;0,1;"norm";FALSE
