"";"x0.1";"x0.2";"x..1";"x..2";"function.value";"accuracy";"reached.accuracy";"calls.number";"derivative.step";"derivative.method";"onedim.method";"onedim.accuracy";"alpha.in.Sven";"criteria.of.stop";"restarts.presence"
"49";1;1;0,990291962725967;0,982382305607474;0,000384653313909096;1;0,0201153956814784;159;1;"O(h^2)";"GR";1e-04;1;"norm";TRUE
"50";1;1;0,990290067958559;0,982378134423163;0,00038454750768139;1;0,0201199633860877;159;1;"O(h^2)";"GR";1e-04;1;"norm";FALSE
"51";1;1;1;1;0;1;0;20;1;"O(h^2)";"GR";1e-04;1;"grad";TRUE
"52";1;1;1;1;0;1;0;20;1;"O(h^2)";"GR";1e-04;1;"grad";FALSE
"53";1;1;1,00977004984232;1;0,0386509502290518;1;0,0097700498423221;61;1;"O(h^2)";"GR";1e-04;0,1;"norm";TRUE
"54";1;1;1,00977004984232;1;0,0386509502290518;1;0,0097700498423221;61;1;"O(h^2)";"GR";1e-04;0,1;"norm";FALSE
"55";1;1;1;1;0;1;0;20;1;"O(h^2)";"GR";1e-04;0,1;"grad";TRUE
"56";1;1;1;1;0;1;0;20;1;"O(h^2)";"GR";1e-04;0,1;"grad";FALSE
"57";1;1;1,00097959533205;1;0,000385178515546419;1;0,000979595332045946;57;1;"O(h^2)";"GR";1e-04;0,01;"norm";TRUE
"58";1;1;1,00097959533205;1;0,000385178515546419;1;0,000979595332045946;57;1;"O(h^2)";"GR";1e-04;0,01;"norm";FALSE
"59";1;1;1;1;0;1;0;20;1;"O(h^2)";"GR";1e-04;0,01;"grad";TRUE
"60";1;1;1;1;0;1;0;20;1;"O(h^2)";"GR";1e-04;0,01;"grad";FALSE
"61";1;1;1,00010101971228;1;4,09261026209577e-06;1;0,000101019712280159;52;1;"O(h^2)";"GR";1e-04;0,001;"norm";TRUE
"62";1;1;1,00010101971228;1;4,09261026209577e-06;1;0,000101019712280159;52;1;"O(h^2)";"GR";1e-04;0,001;"norm";FALSE
"63";1;1;1;1;0;1;0;20;1;"O(h^2)";"GR";1e-04;0,001;"grad";TRUE
"64";1;1;1;1;0;1;0;20;1;"O(h^2)";"GR";1e-04;0,001;"grad";FALSE
"65";1;1;1,00228981692105;1;0,0021073530670676;1;0,00228981692104724;47;1;"O(h^2)";"DSK-P";0,1;1;"norm";TRUE
"66";1;1;1,00228981692105;1;0,0021073530670676;1;0,00228981692104724;47;1;"O(h^2)";"DSK-P";0,1;1;"norm";FALSE
"67";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";0,1;1;"grad";TRUE
"68";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";0,1;1;"grad";FALSE
"69";1;1;1,00010020056568;1;4,02650392028166e-06;1;0,000100200565682274;46;1;"O(h^2)";"DSK-P";0,1;0,1;"norm";TRUE
"70";1;1;1,00010020056568;1;4,02650392028166e-06;1;0,000100200565682274;46;1;"O(h^2)";"DSK-P";0,1;0,1;"norm";FALSE
"71";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";0,1;0,1;"grad";TRUE
"72";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";0,1;0,1;"grad";FALSE
"73";1;1;1,00000520862179;1;1,0879082648847e-08;1;5,20862179098636e-06;45;1;"O(h^2)";"DSK-P";0,1;0,01;"norm";TRUE
"74";1;1;1,00000520862179;1;1,0879082648847e-08;1;5,20862179098636e-06;45;1;"O(h^2)";"DSK-P";0,1;0,01;"norm";FALSE
"75";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";0,1;0,01;"grad";TRUE
"76";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";0,1;0,01;"grad";FALSE
"77";1;1;1,00000005229768;1;1,09675408149846e-12;1;5,22976810746201e-08;45;1;"O(h^2)";"DSK-P";0,1;0,001;"norm";TRUE
"78";1;1;1,00000005229768;1;1,09675408149846e-12;1;5,22976810746201e-08;45;1;"O(h^2)";"DSK-P";0,1;0,001;"norm";FALSE
"79";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";0,1;0,001;"grad";TRUE
"80";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";0,1;0,001;"grad";FALSE
"81";1;1;1,00013357371096;1;7,15556975767893e-06;1;0,000133573710962676;49;1;"O(h^2)";"DSK-P";0,01;1;"norm";TRUE
"82";1;1;1,00013357371096;1;7,15556975767893e-06;1;0,000133573710962676;49;1;"O(h^2)";"DSK-P";0,01;1;"norm";FALSE
"83";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";0,01;1;"grad";TRUE
"84";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";0,01;1;"grad";FALSE
"85";1;1;1,00010020056568;1;4,02650392028166e-06;1;0,000100200565682274;46;1;"O(h^2)";"DSK-P";0,01;0,1;"norm";TRUE
"86";1;1;1,00010020056568;1;4,02650392028166e-06;1;0,000100200565682274;46;1;"O(h^2)";"DSK-P";0,01;0,1;"norm";FALSE
"87";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";0,01;0,1;"grad";TRUE
"88";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";0,01;0,1;"grad";FALSE
"89";1;1;1,00000095680648;1;3,67107284610911e-10;1;9,56806479379679e-07;46;1;"O(h^2)";"DSK-P";0,01;0,01;"norm";TRUE
"90";1;1;1,00000095680648;1;3,67107284610911e-10;1;9,56806479379679e-07;46;1;"O(h^2)";"DSK-P";0,01;0,01;"norm";FALSE
"91";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";0,01;0,01;"grad";TRUE
"92";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";0,01;0,01;"grad";FALSE
"93";1;1;1,00000005229768;1;1,09675408149846e-12;1;5,22976810746201e-08;45;1;"O(h^2)";"DSK-P";0,01;0,001;"norm";TRUE
"94";1;1;1,00000005229768;1;1,09675408149846e-12;1;5,22976810746201e-08;45;1;"O(h^2)";"DSK-P";0,01;0,001;"norm";FALSE
"95";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";0,01;0,001;"grad";TRUE
"96";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";0,01;0,001;"grad";FALSE
"97";1;1;1,00000766580288;1;2,35647582310257e-08;1;7,66580287803187e-06;51;1;"O(h^2)";"DSK-P";0,001;1;"norm";TRUE
"98";1;1;1,00000766580288;1;2,35647582310257e-08;1;7,66580287803187e-06;51;1;"O(h^2)";"DSK-P";0,001;1;"norm";FALSE
"99";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";0,001;1;"grad";TRUE
"100";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";0,001;1;"grad";FALSE
"101";1;1;1,00000292863894;1;3,43935739045977e-09;1;2,9286389402472e-06;47;1;"O(h^2)";"DSK-P";0,001;0,1;"norm";TRUE
"102";1;1;1,00000292863894;1;3,43935739045977e-09;1;2,9286389402472e-06;47;1;"O(h^2)";"DSK-P";0,001;0,1;"norm";FALSE
"103";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";0,001;0,1;"grad";TRUE
"104";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";0,001;0,1;"grad";FALSE
"105";1;1;1,00000095680648;1;3,67107284610911e-10;1;9,56806479379679e-07;46;1;"O(h^2)";"DSK-P";0,001;0,01;"norm";TRUE
"106";1;1;1,00000095680648;1;3,67107284610911e-10;1;9,56806479379679e-07;46;1;"O(h^2)";"DSK-P";0,001;0,01;"norm";FALSE
"107";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";0,001;0,01;"grad";TRUE
"108";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";0,001;0,01;"grad";FALSE
"109";1;1;1,00000000951852;1;3,63314742565106e-14;1;9,51851775177204e-09;46;1;"O(h^2)";"DSK-P";0,001;0,001;"norm";TRUE
"110";1;1;1,00000000951852;1;3,63314742565106e-14;1;9,51851775177204e-09;46;1;"O(h^2)";"DSK-P";0,001;0,001;"norm";FALSE
"111";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";0,001;0,001;"grad";TRUE
"112";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";0,001;0,001;"grad";FALSE
"113";1;1;1,00000195240449;1;1,5285681749153e-09;1;1,95240448852552e-06;52;1;"O(h^2)";"DSK-P";1e-04;1;"norm";TRUE
"114";1;1;1,00000195240449;1;1,5285681749153e-09;1;1,95240448852552e-06;52;1;"O(h^2)";"DSK-P";1e-04;1;"norm";FALSE
"115";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";1e-04;1;"grad";TRUE
"116";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";1e-04;1;"grad";FALSE
"117";1;1;1,00000049876851;1;9,97568319762295e-11;1;4,98768514267667e-07;48;1;"O(h^2)";"DSK-P";1e-04;0,1;"norm";TRUE
"118";1;1;1,00000049876851;1;9,97568319762295e-11;1;4,98768514267667e-07;48;1;"O(h^2)";"DSK-P";1e-04;0,1;"norm";FALSE
"119";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";1e-04;0,1;"grad";TRUE
"120";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";1e-04;0,1;"grad";FALSE
"121";1;1;1,00000095680648;1;3,67107284610911e-10;1;9,56806479379679e-07;46;1;"O(h^2)";"DSK-P";1e-04;0,01;"norm";TRUE
"122";1;1;1,00000095680648;1;3,67107284610911e-10;1;9,56806479379679e-07;46;1;"O(h^2)";"DSK-P";1e-04;0,01;"norm";FALSE
"123";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";1e-04;0,01;"grad";TRUE
"124";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";1e-04;0,01;"grad";FALSE
"125";1;1;1,00000000951852;1;3,63314742565106e-14;1;9,51851775177204e-09;46;1;"O(h^2)";"DSK-P";1e-04;0,001;"norm";TRUE
"126";1;1;1,00000000951852;1;3,63314742565106e-14;1;9,51851775177204e-09;46;1;"O(h^2)";"DSK-P";1e-04;0,001;"norm";FALSE
"127";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";1e-04;0,001;"grad";TRUE
"128";1;1;1;1;0;1;0;20;1;"O(h^2)";"DSK-P";1e-04;0,001;"grad";FALSE
"129";1;1;1;1;0;1;0;39;1;"O(h^4)";"GR";0,1;1;"norm";TRUE
"130";1;1;1;1;0;1;0;39;1;"O(h^4)";"GR";0,1;1;"norm";FALSE
"131";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";0,1;1;"grad";TRUE
"132";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";0,1;1;"grad";FALSE
"133";1;1;1;1;0;1;0;34;1;"O(h^4)";"GR";0,1;0,1;"norm";TRUE
"134";1;1;1;1;0;1;0;34;1;"O(h^4)";"GR";0,1;0,1;"norm";FALSE
"135";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";0,1;0,1;"grad";TRUE
"136";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";0,1;0,1;"grad";FALSE
"137";1;1;1;1;0;1;0;32;1;"O(h^4)";"GR";0,1;0,01;"norm";TRUE
"138";1;1;1;1;0;1;0;32;1;"O(h^4)";"GR";0,1;0,01;"norm";FALSE
"139";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";0,1;0,01;"grad";TRUE
"140";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";0,1;0,01;"grad";FALSE
"141";1;1;1;1;0;1;0;32;1;"O(h^4)";"GR";0,1;0,001;"norm";TRUE
"142";1;1;1;1;0;1;0;32;1;"O(h^4)";"GR";0,1;0,001;"norm";FALSE
"143";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";0,1;0,001;"grad";TRUE
"144";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";0,1;0,001;"grad";FALSE
"145";1;1;1;1;0;1;0;44;1;"O(h^4)";"GR";0,01;1;"norm";TRUE
"146";1;1;1;1;0;1;0;44;1;"O(h^4)";"GR";0,01;1;"norm";FALSE
"147";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";0,01;1;"grad";TRUE
"148";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";0,01;1;"grad";FALSE
"149";1;1;1;1;0;1;0;39;1;"O(h^4)";"GR";0,01;0,1;"norm";TRUE
"150";1;1;1;1;0;1;0;39;1;"O(h^4)";"GR";0,01;0,1;"norm";FALSE
"151";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";0,01;0,1;"grad";TRUE
"152";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";0,01;0,1;"grad";FALSE
"153";1;1;1;1;0;1;0;34;1;"O(h^4)";"GR";0,01;0,01;"norm";TRUE
"154";1;1;1;1;0;1;0;34;1;"O(h^4)";"GR";0,01;0,01;"norm";FALSE
"155";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";0,01;0,01;"grad";TRUE
"156";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";0,01;0,01;"grad";FALSE
"157";1;1;1;1;0;1;0;32;1;"O(h^4)";"GR";0,01;0,001;"norm";TRUE
"158";1;1;1;1;0;1;0;32;1;"O(h^4)";"GR";0,01;0,001;"norm";FALSE
"159";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";0,01;0,001;"grad";TRUE
"160";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";0,01;0,001;"grad";FALSE
"161";1;1;1;1;0;1;0;48;1;"O(h^4)";"GR";0,001;1;"norm";TRUE
"162";1;1;1;1;0;1;0;48;1;"O(h^4)";"GR";0,001;1;"norm";FALSE
"163";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";0,001;1;"grad";TRUE
"164";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";0,001;1;"grad";FALSE
"165";1;1;1;1;0;1;0;44;1;"O(h^4)";"GR";0,001;0,1;"norm";TRUE
"166";1;1;1;1;0;1;0;44;1;"O(h^4)";"GR";0,001;0,1;"norm";FALSE
"167";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";0,001;0,1;"grad";TRUE
"168";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";0,001;0,1;"grad";FALSE
"169";1;1;1;1;0;1;0;39;1;"O(h^4)";"GR";0,001;0,01;"norm";TRUE
"170";1;1;1;1;0;1;0;39;1;"O(h^4)";"GR";0,001;0,01;"norm";FALSE
"171";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";0,001;0,01;"grad";TRUE
"172";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";0,001;0,01;"grad";FALSE
"173";1;1;1;1;0;1;0;34;1;"O(h^4)";"GR";0,001;0,001;"norm";TRUE
"174";1;1;1;1;0;1;0;34;1;"O(h^4)";"GR";0,001;0,001;"norm";FALSE
"175";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";0,001;0,001;"grad";TRUE
"176";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";0,001;0,001;"grad";FALSE
"177";1;1;1;1;0;1;0;53;1;"O(h^4)";"GR";1e-04;1;"norm";TRUE
"178";1;1;1;1;0;1;0;53;1;"O(h^4)";"GR";1e-04;1;"norm";FALSE
"179";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";1e-04;1;"grad";TRUE
"180";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";1e-04;1;"grad";FALSE
"181";1;1;1;1;0;1;0;48;1;"O(h^4)";"GR";1e-04;0,1;"norm";TRUE
"182";1;1;1;1;0;1;0;48;1;"O(h^4)";"GR";1e-04;0,1;"norm";FALSE
"183";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";1e-04;0,1;"grad";TRUE
"184";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";1e-04;0,1;"grad";FALSE
"185";1;1;1;1;0;1;0;44;1;"O(h^4)";"GR";1e-04;0,01;"norm";TRUE
"186";1;1;1;1;0;1;0;44;1;"O(h^4)";"GR";1e-04;0,01;"norm";FALSE
"187";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";1e-04;0,01;"grad";TRUE
"188";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";1e-04;0,01;"grad";FALSE
"189";1;1;1;1;0;1;0;39;1;"O(h^4)";"GR";1e-04;0,001;"norm";TRUE
"190";1;1;1;1;0;1;0;39;1;"O(h^4)";"GR";1e-04;0,001;"norm";FALSE
"191";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";1e-04;0,001;"grad";TRUE
"192";1;1;1;1;0;1;0;14;1;"O(h^4)";"GR";1e-04;0,001;"grad";FALSE
"193";1;1;NA;NA;NA;1;NA;18;1;"O(h^4)";"DSK-P";0,1;1;"norm";TRUE
"194";1;1;NA;NA;NA;1;NA;18;1;"O(h^4)";"DSK-P";0,1;1;"norm";FALSE
"195";1;1;1;1;0;1;0;14;1;"O(h^4)";"DSK-P";0,1;1;"grad";TRUE
"196";1;1;1;1;0;1;0;14;1;"O(h^4)";"DSK-P";0,1;1;"grad";FALSE
"197";1;1;NA;NA;NA;1;NA;18;1;"O(h^4)";"DSK-P";0,1;0,1;"norm";TRUE
"198";1;1;NA;NA;NA;1;NA;18;1;"O(h^4)";"DSK-P";0,1;0,1;"norm";FALSE
"199";1;1;1;1;0;1;0;14;1;"O(h^4)";"DSK-P";0,1;0,1;"grad";TRUE
"200";1;1;1;1;0;1;0;14;1;"O(h^4)";"DSK-P";0,1;0,1;"grad";FALSE
"201";1;1;NA;NA;NA;1;NA;18;1;"O(h^4)";"DSK-P";0,1;0,01;"norm";TRUE
"202";1;1;NA;NA;NA;1;NA;18;1;"O(h^4)";"DSK-P";0,1;0,01;"norm";FALSE
"203";1;1;1;1;0;1;0;14;1;"O(h^4)";"DSK-P";0,1;0,01;"grad";TRUE
"204";1;1;1;1;0;1;0;14;1;"O(h^4)";"DSK-P";0,1;0,01;"grad";FALSE
"205";1;1;NA;NA;NA;1;NA;18;1;"O(h^4)";"DSK-P";0,1;0,001;"norm";TRUE
"206";1;1;NA;NA;NA;1;NA;18;1;"O(h^4)";"DSK-P";0,1;0,001;"norm";FALSE
"207";1;1;1;1;0;1;0;14;1;"O(h^4)";"DSK-P";0,1;0,001;"grad";TRUE
"208";1;1;1;1;0;1;0;14;1;"O(h^4)";"DSK-P";0,1;0,001;"grad";FALSE
"209";1;1;NA;NA;NA;1;NA;18;1;"O(h^4)";"DSK-P";0,01;1;"norm";TRUE
"210";1;1;NA;NA;NA;1;NA;18;1;"O(h^4)";"DSK-P";0,01;1;"norm";FALSE
"211";1;1;1;1;0;1;0;14;1;"O(h^4)";"DSK-P";0,01;1;"grad";TRUE
"212";1;1;1;1;0;1;0;14;1;"O(h^4)";"DSK-P";0,01;1;"grad";FALSE
"213";1;1;NA;NA;NA;1;NA;18;1;"O(h^4)";"DSK-P";0,01;0,1;"norm";TRUE
"214";1;1;NA;NA;NA;1;NA;18;1;"O(h^4)";"DSK-P";0,01;0,1;"norm";FALSE
"215";1;1;1;1;0;1;0;14;1;"O(h^4)";"DSK-P";0,01;0,1;"grad";TRUE
"216";1;1;1;1;0;1;0;14;1;"O(h^4)";"DSK-P";0,01;0,1;"grad";FALSE
"217";1;1;NA;NA;NA;1;NA;18;1;"O(h^4)";"DSK-P";0,01;0,01;"norm";TRUE
"218";1;1;NA;NA;NA;1;NA;18;1;"O(h^4)";"DSK-P";0,01;0,01;"norm";FALSE
"219";1;1;1;1;0;1;0;14;1;"O(h^4)";"DSK-P";0,01;0,01;"grad";TRUE
"220";1;1;1;1;0;1;0;14;1;"O(h^4)";"DSK-P";0,01;0,01;"grad";FALSE
"221";1;1;NA;NA;NA;1;NA;18;1;"O(h^4)";"DSK-P";0,01;0,001;"norm";TRUE
"222";1;1;NA;NA;NA;1;NA;18;1;"O(h^4)";"DSK-P";0,01;0,001;"norm";FALSE
"223";1;1;1;1;0;1;0;14;1;"O(h^4)";"DSK-P";0,01;0,001;"grad";TRUE
"224";1;1;1;1;0;1;0;14;1;"O(h^4)";"DSK-P";0,01;0,001;"grad";FALSE
"225";1;1;NA;NA;NA;1;NA;18;1;"O(h^4)";"DSK-P";0,001;1;"norm";TRUE
"226";1;1;NA;NA;NA;1;NA;18;1;"O(h^4)";"DSK-P";0,001;1;"norm";FALSE
"227";1;1;1;1;0;1;0;14;1;"O(h^4)";"DSK-P";0,001;1;"grad";TRUE
"228";1;1;1;1;0;1;0;14;1;"O(h^4)";"DSK-P";0,001;1;"grad";FALSE
"229";1;1;NA;NA;NA;1;NA;18;1;"O(h^4)";"DSK-P";0,001;0,1;"norm";TRUE
"230";1;1;NA;NA;NA;1;NA;18;1;"O(h^4)";"DSK-P";0,001;0,1;"norm";FALSE
"231";1;1;1;1;0;1;0;14;1;"O(h^4)";"DSK-P";0,001;0,1;"grad";TRUE
"232";1;1;1;1;0;1;0;14;1;"O(h^4)";"DSK-P";0,001;0,1;"grad";FALSE
"233";1;1;NA;NA;NA;1;NA;18;1;"O(h^4)";"DSK-P";0,001;0,01;"norm";TRUE
"234";1;1;NA;NA;NA;1;NA;18;1;"O(h^4)";"DSK-P";0,001;0,01;"norm";FALSE
"235";1;1;1;1;0;1;0;14;1;"O(h^4)";"DSK-P";0,001;0,01;"grad";TRUE
"236";1;1;1;1;0;1;0;14;1;"O(h^4)";"DSK-P";0,001;0,01;"grad";FALSE
"237";1;1;NA;NA;NA;1;NA;18;1;"O(h^4)";"DSK-P";0,001;0,001;"norm";TRUE
"238";1;1;NA;NA;NA;1;NA;18;1;"O(h^4)";"DSK-P";0,001;0,001;"norm";FALSE
"239";1;1;1;1;0;1;0;14;1;"O(h^4)";"DSK-P";0,001;0,001;"grad";TRUE
